id,content
31931933,"Pancreaticogastrostomy: A Safe Option in Pancreaticoduodenectomy for Pancreatic Head and Periampullary Neoplasms. To determine the safety of pancreaticogastrostomy in pancreaticoduodenectomy in patients with periampullary and pancreatic head neoplasms in terms of surgical technique, pancreatic fistula rate, 30 days mortality and three years survival.Cohort study.Shaukat Khanum Memorial Cancer Hospital and Research Centre, Lahore, Pakistan, from October 2014 to September 2017.Patients undergoing pancreaticoduodenectomy for pancreatic head and periampullary tumors were included. Patients having metastatic disease or involvement of celiac artery, hepatic artery or superior mesenteric artery on preoperative scans, complete encasement of portal vein and superior mesenteric vein (SMV) were excluded. Patients' characteristics including the demographics, surgical technique, postoperative pancreatic fistula, 30 days mortality and three years survival were recorded. Mean ± standard deviation was used for continuous variables while frequencies and percentages were used for categorical variables. Kaplan-Meier method was used to estimate survival as a function of time, and survival differences were analysed by either Log-Rank test or Tarone-Ware test. Statistical significance was defined as a two-tailed p-value 0.05.One hundred and one patients underwent pancreaticoduodenectomy. Fifty-eight (57.4%) were males and 43 (42.4%) were females (n=43). Mean age was 51.5 ±14.17 years. The commonly found tumor was periampullary adenocarcinoma which was present in 49.5% (n=50) patients followed by pancreatic head adenocarcinoma which was present in 32.7% (n=33) patients and 17.8% (n=18) patients had other tumors. Most common pathological T-stage was T3 present in 47.5% (n=48) patients, followed by T2 found in 36.6% (n=37) patients and T1 stage was present in 15.8% (n=16) patients. 57.4% (n=58) patients had node positive disease. Pancreaticogastrostomy was done in 87.13% (n=88) patients, while pancreaticojejunostomy was done in 12.87% (n=13) patients. Recurrent disease was noticed in 11.9% (n=12) patients. Mean survival of pancreatic head adenocarcinoma was 787.04 ±81.89 days, which was comparatively less than periampullary adenocarcinoma, i.e. 983.10 ±52.27 days (p=0.08). Overall mean survival was 924 ±41.3 days.Patients with periampullary tumors had a better outcome than pancreatic head tumors in this series. Pancreaticogastrostomy can be a safe alternative to pancreaticojejunostomy, especially in patients having non-dilated pancreatic duct and soft pancreas. Noor, Muhammad Asif;Hanif, Faisal;Shakeel, Osama;Bari, Hassaan  Journal of the College of Physicians and Surgeons--Pakistan : JCPSP"
31930090,"Adjuvant therapy in invasive intraductal papillary mucinous neoplasm (IPMN) of the pancreas: a systematic review. Intraductal papillary mucinous neoplasm (IPMN) of the pancreas is a cystic tumor with a disease spectrum ranging from low-grade dysplasia to invasive carcinoma. The evidence for adjuvant treatment in invasive IPMN is limited and mostly derived from studies in conventional pancreatic ductal adenocarcinoma (PDAC). We performed a systematic review focusing on all clinical studies concerning the efficacy of adjuvant therapy in patients with invasive IPMN. We identified 8 retrospective cohort studies, using either adjuvant chemotherapy alone (n=1), adjuvant radiotherapy alone (n=1) or adjuvant chemotherapy in combination with radiation (n=6). Adjuvant therapy was associated with a survival benefit in 7 out of the 8 studies. Specific survival benefit was noted for patients with node-positive disease, higher TNM stage, positive resection margins, poor differentiation and tubular subtype. We conclude that adjuvant therapy may be beneficial in invasive IPMN, but current data suggest that it should be given selectively based on individual tumor characteristics. Further prospective, randomized studies are warranted.2019 Annals of Translational Medicine. All rights reserved. Aronsson, Linus;Marinko, Sofia;Ansari, Daniel;Andersson, Roland Invasive intraductal papillary mucinous neoplasm (invasive IPMN);adjuvant therapy;lymph node metastasis;survival;tubular differentiation Annals of translational medicine"
31930032,"Effect of simultaneous pancreas-kidney transplantation on blood glucose level for patients with end-stage renal disease with type 1 and type 2 diabetes. Simultaneous pancreas-kidney (SPK) transplants for patients with type 1 diabetes mellitus (T1DM) remains disproportionately higher than that for type 2 diabetes mellitus (T2DM) patients. However, understanding the surgical outcomes for these patients is not well described. Therefore, the results of DM patients with end-stage renal disease and their transplantations were reported.Between September 2016 and June 2019, 63 SPK transplants were performed in our organ transplantation center. χ2 and t-test compared the variables between the groups and the record review verified the patient survival. Using Kaplan-Meier survival estimates and Cox proportional hazards regression, we examined the influence of SPK on patient and graft survivals.Sixty-three SPK transplantation was performed, 18 (29%) were T1DM, and 45 (71%) T2DM. T2DM recipients had older age, duration of diabetes, and pretransplant dialysis time. No differences were found in human leukocyte antigen (HLA) mismatch, body mass index (BMI), and other variables. Patient survivals for T1DM was 98.2% and 94.8% at 1 and 2 years vs. 100% and 94.1% for T2DM recipients (P=0.87). There was no increased risk between kidney disease, pancreas failure, or death when comparing T2DM and T1DM.In our single-center cohort of SPK transplants, we concluded that SPK recipients with T2DM diagnosis were not at increased risk for death, kidney failure, or pancreas failure when compared with recipients with T1DM.2019 Annals of Translational Medicine. All rights reserved. Liu, Luhao;Xiong, Yunyi;Zhang, Tao;Fang, Jiali;Zhang, Lei;Li, Guanghui;Xu, Lu;Lai, Xingqiang;Chen, Rongxin;Guo, Yuhe;Pan, Guanghui;Ma, Junjie;Chen, Zheng Diabetes mellitus (DM);kidney transplantation;simultaneous pancreas-kidney transplantation (SPK transplantation);type 2 diabetes mellitus (T2DM) Annals of translational medicine"
31926587,"Identification of hub genes and regulators associated with pancreatic ductal adenocarcinoma based on integrated gene expression profile analysis. Pancreatic ductal adenocarcinoma (PDAC) is one of the most lethal malignancies without effective screening strategy during the early stage. Therefore, a novel screening panel was identified based on potential biomarkers associated with PDAC using the gene expression profile. The dataset GSE15471, which was downloaded from the Gene Expression Omnibus (GEO) database, included matching pairs of normal and tumor tissue samples from the resected pancreas of 39 pancreatic cancer patients. We used the online tool GEO2R to screen and pick out the differentially expressed genes (DEGs). Then we performed functional and pathway enrichment and constructed a DEG-associated protein-protein interaction (PPI) network by searching interacting genes in STRING. By using the visualization software Cytoscape, we sorted the modules in the PPI network and hub genes of DEGs through the MCODE and CytoHubba plugins. In total, 326 DEGs, including 306 upregulated genes and 20 downregulated genes, were targeted in PDAC. Kyoto Encyclopedia of Gene and Genome (KEGG) pathway and gene ontology (GO), based on the Database for Annotation, Visualization, and Integrated Discovery (DAVID), revealed that the DEGs are mainly involved in 'PI3K-Akt signaling pathway,' 'Focal adhesion,' and 'ECM-receptor interaction.' In addition, top 50 core genes were identified from the PPI network by CytoHubba. Gene Expression Profiling Interactive Analysis (GEPIA) survival analysis showed that high expressions of KRT7, KRT19, SEMA3C, ITGA2, MYOF, and ANXA1 may predict poor survival outcome in PDAC. Finally, Oncomine confirmed that the high expressions of these genes were strongly related to cancer grade. These hub genes and regulators straightened out the molecular pathways and recurrence mechanisms in PDAC and could be used as targets for PDAC's diagnosis, treatment, and prognostic prediction. Shang, Mingge;Zhang, Liangliang;Chen, Xinhua;Zheng, Shusen  Discovery medicine"
31925537,"Mitochondrial DNA mutations in renal disease: an overview. Kidneys have a high energy demand to facilitate the reabsorption of the glomerular filtrate. For this reason, renal cells have a high density of mitochondria. Mitochondrial cytopathies can be the result of a mutation in both mitochondrial and nuclear DNA. Mitochondrial dysfunction can lead to a variety of renal manifestations. Examples of tubular manifestations are renal Fanconi Syndrome, which is often found in patients diagnosed with Kearns-Sayre and Pearson's marrow-pancreas syndrome, and distal tubulopathies, which result in electrolyte disturbances such as hypomagnesemia. Nephrotic syndrome can be a glomerular manifestation of mitochondrial dysfunction and is typically associated with focal segmental glomerular sclerosis on histology. Tubulointerstitial nephritis can also be seen in mitochondrial cytopathies and may lead to end-stage renal disease. The underlying mechanisms of these cytopathies remain incompletely understood; therefore, current therapies focus mainly on symptom relief. A better understanding of the molecular disease mechanisms is critical in order to improve treatments. Govers, Larissa P;Toka, Hakan R;Hariri, Ali;Walsh, Stephen B;Bockenhauer, Detlef Distal tubulopathies;Mitochondrial DNA;Nephrotic syndrome;Renal Fanconi syndrome;Renal disease;Tubulointerstitial nephritis Pediatric nephrology (Berlin, Germany)"
31921861,"Role of TGF-β/Smad Pathway in the Transcription of Pancreas-Specific Genes During Beta Cell Differentiation. Autoimmune destruction of pancreatic beta cells causes absolute insulin deficiency and results in type 1 diabetes mellitus (T1DM). The substitution of healthy pancreatic beta cells for damaged cells would be the ideal treatment for T1DM; thus, the generation of pancreatic beta cells from adult stem cells represents an attractive avenue for research. In this study, a cocktail of factors was used to induce the differentiation of pancreatic beta cells from mesenchymal stem cells (MSCs). The differentiation program was divided into five stages, and the roles of the cocktail factors used during each stage were systematically elucidated. Activin A was found to phosphorylate Smad2 and Smad3 in stage III, thereby activating the TGF-β/Smad pathway. Meanwhile, the endocrine-specific transcription factor, Ngn3, and the pancreas-specific miRNAs, miR-375 and miR-26a, were dramatically elevated in stage III. We next demonstrated that Smad4, an important transcription factor in the TGF-β/Smad pathway, could bind to the promoter sequences of target genes and enhance their transcription to initiate the differentiation of beta cells. Use of SB-431542, an inhibitor of the TGF-β/Smad pathway, demonstrated in vivo and in vitro that this pathway plays a critical role in the production of pancreatic beta cells and in modulating insulin secretion. Thus, the TGF-β/Smad pathway is involved in the production of beta cells from adult stem cells by enhancing the transcription of Ngn3, miR-375, and miR-26a. These findings further underline the significant promise of cell transplant therapies for type 1 diabetes mellitus.Copyright © 2019 Gao, Zhang, Dai, Zhang, Li and Bai. Gao, Yuhua;Zhang, Ranxi;Dai, Shanshan;Zhang, Xue;Li, Xiangchen;Bai, Chunyu Ngn3;TGF-β/Smad pathway;microRNAs;pancreatic beta cells;stem cells Frontiers in cell and developmental biology"
31914655,"Imaging NF-κB activity in a murine model of early stage diabetes. Early pro-inflammatory signaling in the endocrine pancreas involves activation of NF-κB, which is believed to be important for determining the ultimate fate of β-cells and hence progression of type 1 diabetes (T1D). Thus, early non-invasive detection of NF-κB in pancreatic islets may serve as a potential strategy for monitoring early changes in pancreatic endocrine cells eventually leading to T1D. We investigated the feasibility of optical imaging of NF-κB transcription factor activation induced by low-dose streptozocin (LD-STZ) treatment in the immunocompetent SKH1 mouse model of early stage diabetes. In this model, we showed that the levels of NF-κB may be visualized and measured by fluorescence intensity of specific near-infrared (NIR) fluorophore-labeled oligodeoxyribonucleotide duplex (ODND) probes. In addition, NF-κB activation following LD-STZ treatment was validated using immunofluorescence and transgenic animals expressing NF-κB inducible imaging reporter. We showed that LD-STZ-treated SKH1 mice had significantly higher (2-3 times, P < .01) specific NIR FI in the nuclei and cytoplasm of islets cells than in non-treated control mice and this finding was corroborated by immunoblotting and electrophoretic mobility shift assays. Finally, using semi-quantitative confocal analysis of non-fixed pancreatic islet microscopy we demonstrated that ODND probes may be used to distinguish between the islets with high levels of NF-κB transcription factor and control islet cells.© 2019 Federation of American Societies for Experimental Biology. Taghian, Toloo;Metelev, Valeriy G;Zhang, Surong;Bogdanov, Alexei A NF‐κB;beta cells;imaging probes;oligodeoxyribonucleotide duplex;type 1 diabetes FASEB journal : official publication of the Federation of American Societies for Experimental Biology"
31908699,"Ultrasound-guided angioplasty of dialysis fistulas in renal transplant patients. Percutaneous endovascular angioplasty has become the treatment of choice for dialysis fistula stenosis. The ultrasound-guided endovascular procedure is used in patients with severe renal impairment and advanced renal transplant failure, when the need for nephrotoxic contrast administration in standard angioplasty may worsen renal function.To evaluate endovascular angioplasty guided by ultrasound for dialysis fistula stenosis in renal transplant patients with severe graft insufficiency.We compared ultrasound (US)-guided angioplasty, performed in patients after renal transplantation, with standard contrast angioplasty performed in dialysis patients. We treated 10 kidney allograft recipients (9 kidneys and 1 kidney-pancreas) with significantly compromised renal transplant function and significant stenosis in dialysis fistulas, as detected during US examination. Patients were qualified for percutaneous angioplasty under US guidance. The mean period from transplantation was 32.7 months (5-100 months). Results of their treatment were compared to the control group of 20 end-stage renal disease patients with dialysis fistula stenosis treated by angioplasty under standard contrast visualization.The immediate effectiveness of the angioplasty was 100% in both groups. No early complications of angioplasty or problems with the guidewire crossing the stenosis were observed. Twelve months of primary patency was observed in 80% and 45% in the US-guided and control groups, respectively.The US-guided endovascular procedure is an effective and safe method of treating dialysis fistula stenosis in patients with impaired renal transplant function.Copyright: © 2019 Fundacja Videochirurgii. Szewczyk, Dariusz;Andziak, Piotr;Bojakowski, Krzysztof;Góra, Rafał;Gaciong, Maciej angioplasty;dialysis fistula;renal transplant;ultrasound Wideochirurgia i inne techniki maloinwazyjne = Videosurgery and other miniinvasive techniques"
31906878,"Expression of the NEK family in normal and cancer tissue: an immunohistochemical study. The NEK serine/threonine protein kinases are involved in cell cycle checkpoints, DNA damage repair, and apoptosis. Alterations in these pathways are frequently associated with cell malignant cellular transformations. Thyroid cancer is the most common malignant tumour in the endocrine system. Despite good treatment methods, the number of cases has increased significantly in recent years. Here, we studied the expression of NEK1, NEK2, NEK3, and NEK5 in different types of normal and malignant tissues, using tissue microarray analysis, and identified NEKs as potential markers in thyroid malignancy.The studied cases comprised multiple cancer tissue microarrays, including breast, colon, esophagus, kidney, lung, pancreas, prostate, stomach, thyroid and uterine cervix, as well as 281 patients who underwent thyroid resection for thyroid cancer or thyroid nodules. The expression of NEK1, NEK2, NEK3, and NEK5 was analyzed by immunohistochemistry. The expression pattern was evaluated in terms of intensity by two methods, semiquantitative and quantitative, and was compared between normal and cancer tissue.We analysed the expression of each member of the NEK family in a tissue-dependent manner. Compared to normal tissue, most of the evaluated proteins showed lower expression in lung tumour. However, in the thyroid, the expression was higher in malignant tissue, especially for NEK 1, NEK3 and NEK5. Concerning characteristics of the thyroid tumour, such as aggressiveness, NEK1 expression was higher in tumours with multifocality and in patients with lymph node metastasis. NEK3 expression was stronger in patients with stage II, that involved metastasis. NEK5, on the other hand, showed high expression in patients with invasion and metastasis and in patients with tumour size > 4 cm. Furthermore, this work, demonstrated for the first time a high specificity and sensitivity of over-expression of NEK1 in classical and follicular variants of papillary thyroid cancer and NEK3 in tall-cell papillary thyroid cancer.Taken together, the NEK protein kinases emerge as important proteins in thyroid cancer development and may help to identify malignancy and aggressiveness features during diagnosis.This study was retrospectively registered.  www.accamargo.org.br/cientistas-pesquisadores/comite-de-etica-em-pequisa-cep. Melo-Hanchuk, Talita Diniz;Martins, Mariana Bonjiorno;Cunha, Lucas Leite;Soares, Fernando Augusto;Ward, Laura Sterian;Vassallo, José;Kobarg, Jörg Cancer;Diagnosis;NEK kinase family;NEK1;NEK3;NEK5;Prognosis;Thyroid cancer;Tissue mirco array BMC cancer"
31902170,"[Current status of intraoperative lymph node dissection for hilar cholangiocarcinoma]. Lymphatic metastasis is an independent prognostic factor for surgical prognosis of patients with hilar cholangiocarcinoma (HCCA) . Lymph node dissection is an important content of radical resection of HCCA, but there are still many disputes about the definition, scope and dissection numbers of intraoperative lymph node dissection. There has been a lot of research being done at home and abroad in recent years focusing on the above problems, and novel insights have also been proposed.According to the current view, routine skeletal dissection of lymph nodes in the duodenum ligament of liver, the common hepatic artery, and the posterior part of the duodenum of pancreas head (the 12(th) group, the 8(th) group and the 13(th) group) during operation can bring significant survival benefits to patients with HCCA. However, it is still not clear whether the dissection of peripheral lymph node in truncus coeliacus, aorta abdominalis, and venae cava inferior during operation can bring survival benefits to HCCA patients during operation. Properly increasing the number of lymph node dissection during operation can not only significantly improve the survival prognosis of the patients of HCCA with stage N0, but also improve the detection rate of positive lymph nodes and obtain enough information for the stage of the disease. However, the excessive increase of total lymph node count is not only difficult to achieve in practice, but may also lead to an increase in the incidence of postoperative complications. Therefore, further investigation is needed in intraoperative lymph node dissection of HCCA. Guan, J F;Wang, K Hepatectomy;Hilar cholangiocarcinoma;Liver neoplasms;Lymph node dissection;Radical resection Zhonghua wai ke za zhi [Chinese journal of surgery]"
31901763,"Postural balance, muscle strength, and history of falls in end-stage renal disease patients living with a kidney transplant: A cross-sectional study. End-stage renal disease patients living with a kidney transplant (KT) often present with frailty, functional disability, and mobility impairments that may result in a high risk of falls. Postural balance and muscle strength are implicated in the etiology of falls in the geriatric population, and both may be impaired in KT patients.We conducted a cross-sectional investigation to estimate the prevalence of falls, as well as to explore the association between postural balance, muscle strength and history of falls in end-stage renal disease patients living with a KT.Fifty-nine prevalent KT patients (age = 53.2 ± 11 years) were enrolled in this cross-sectional study. Participants were classified as fallers/non-fallers and underwent an objectively-measured assessment of postural balance on a stabilometric platform in eyes open (EO), eyes closed (EC), and dual-task (DT) conditions. Center of pressure (CoP) variables were taken for the analysis. In addition, participants underwent isometric (IM) and isokinetic (IK) assessments of lower limb muscle strength on a multi-joint evaluation system.Thirty-four percent of the study participants reported at least one fall in the previous 12 months. In logistic regression analysis, CoP velocity in EO (OR: 1.23, 95 % CI: 1.06-1.43, p = .007), and IK ankle dorsiflexion strength (OR: 0.87, 95 % CI: 0.77-0.99, p = .034) were independently associated with increased odds of falling.This cross-sectional study indicates that patients living with a KT presented with a prevalence of falls indicative of a high risk of falling. Postural balance and muscle strength are exercise-modifiable factors and further research is warranted to establish to what extent these measures may be implicated in the etiology of falling in this patient group.Copyright © 2020 Elsevier B.V. All rights reserved. Zanotto, Tobia;Gobbo, Stefano;Bullo, Valentina;Vendramin, Barbara;Roma, Enrico;Duregon, Federica;Bocalini, Danilo Sales;Di Blasio, Andrea;Cugusi, Lucia;Furian, Lucrezia;Di Bella, Caterina;Neunhaeuserer, Daniel;Battista, Francesca;Bergamin, Marco;Ermolao, Andrea Accidental falls;End-stage renal disease;Kidney transplantation;Postural balance;Strength Gait & posture"
31900571,"Prognostic Nomogram for Resected Pancreatic Adenocarcinoma: A TRIPOD-Compliant Retrospective Long-Term Survival Analysis. Prognostic prediction had been widely used in various cancer entities, from early screening to end-stage patient caring. Currently, there is hardly any well-validated nomogram which exists for long-term survival prediction in pancreatic adenocarcinoma (PC) patients in a post-surgery setting. Our objectives are to identify possible prognostic factors in PC patients following radical resection and to develop a prognostic nomogram based on independent survival predictors.From 2009 to 2014, a total of 432 PC patients who underwent curative intended surgeries with complete follow-up data were included in this current retrospective long-term survival analysis. Clinicopathological data were extracted from medical records, and all missing values (percentage 0.9-8.3%) were imputed five times with the ""PMM"" method. Cox proportional hazards models were utilized. A nomogram was formulated based on results from the multivariate regression model so as to predict OS at 1-, 2- and 3-year as well as median OS. Validations, including discrimination and calibration, were carried out with 1000 bootstrap resamples. External validation was conducted in order to verify the accuracy of our nomogram at 1 and 2 years by utilizing the clinicopathological data of 122 PC patients who underwent curative intended surgeries in 2015 in our centre.Age, abdominal pain, back pain, tumour location, preoperative neutrophil-lymphocyte ratio, preoperative CA19-9, tumour differentiation, microscopic nerve invasion, microscopic vascular invasion, T stage, lymph node ratio, M stage and adjuvant chemotherapy were all assembled into nomogram. The concordance index (C-index) of internal and external validation was 0.702 and 0.688, respectively. The C-index of the TNM staging system was 0.572 (P < 0.001 vs. nomogram).Our prognostic nomogram based on clinicopathological parameters shows good performance in long-term survival prediction in PC patients following radical surgery and could play a role in further clinical utilization. Xu, Dong;Zhang, Kai;Li, Mingna;Neoptolemos, J P;Wu, Junli;Gao, Wentao;Wu, Pengfei;Cai, Baobao;Yin, Jie;Shi, Guodong;Lu, Zipeng;Jiang, Kuirong;Miao, Yi  World journal of surgery"
31884334,"Risk of second primary papillary thyroid cancer among adult cancer survivors in the United States, 2000-2015. While radiotherapy is a major risk factor for thyroid cancer after childhood cancer, factors contributing to increased thyroid cancer risk after adulthood cancer remain unclear.We evaluated second primary papillary thyroid cancer (PTC) risk among 3,175,216 ≥ 1-year adult survivors of non-thyroid malignancies from US population-based cancer registries (2000-2015), using standardized incidence ratios (SIRs). Because heightened surveillance may increase detection of indolent thyroid tumors and earlier detection of advanced tumors, we examined SIRs by PTC stage and time since first cancer (latency).SIRs for second primary PTC (N = 4333) were statistically-significantly 1.2-3.5-fold elevated overall and after 23/27 first cancer types evaluated, with generally similar risks for localized and regional/distant PTC. SIRs for regional/distant PTC (N = 1501) were highest after pancreatic (SIR = 3.7; 95% confidence interval [CI] = 1.9-6.5) and soft tissue (SIR = 4.2; 95%CI = 2.8-6.2) cancers, followed by melanoma, chronic lymphocytic leukemia/small lymphocytic lymphoma (CLL/SLL), diffuse large B-cell lymphoma, and larynx, kidney, and brain/central nervous system (SIRs = 2.0-2.9) cancers. SIRs typically decreased with increasing latency but remained statistically-significantly elevated for regional/distant-PTC ≥5 years after diagnosis of cancers of the rectum, pancreas, lung/bronchus, soft tissue, female breast, uterine corpus, prostate, and kidney, and after melanoma, Hodgkin lymphoma, CLL/SLL, and follicular lymphoma. Neither total nor regional/distant PTC were clearly associated with initial course of radiotherapy or chemotherapy.PTC risk was elevated after a range of first primary adult cancers but was not clearly related to treatment. Although surveillance may contribute to elevated short-term risks of PTC, longer-term elevations in regional/distant PTC may be attributable to shared risk factors.Published by Elsevier Ltd. Schonfeld, Sara J;Morton, Lindsay M;Berrington de González, Amy;Curtis, Rochelle E;Kitahara, Cari M Cancer survivors;Chemotherapy;Papillary thyroid cancer;Radiotherapy;SEER;Second primary malignancies Cancer epidemiology"
31883234,"Patterns of distant metastases in 215 Merkel cell carcinoma patients: Implications for prognosis and surveillance. Approximately one-third of Merkel cell carcinoma (MCC) patients eventually develop distant metastatic disease. Little is known about whether the location of the primary lesion is predictive of initial distant metastatic site, or if survival likelihood differs depending on the metastatic site. Such data could inform imaging/surveillance practices and improve prognostic accuracy. Multivariate and competing-risk analyses were performed on a cohort of 215 MCC patients with distant metastases, 31% of whom had two or more initial sites of distant metastasis. At time of initial distant metastasis in the 215 patients, metastatic sites (n = 305) included non-regional lymph nodes (present in 41% of patients), skin/body wall (25%), liver (23%), bone (21%), pancreas (8%), lung (7%), and brain (5%). Among the 194 patients who presented with MCC limited to local or regional sites (stage I-III) but who ultimately developed distant metastases, distant progression occurred in 49% by 1 year and in 80% by 2 years following initial diagnosis. Primary MCC locations differed in how likely they were to metastasize to specific organs/sites (P < .001). For example, liver metastases were far more likely from a head/neck primary (43% of 58 patients) versus a lower limb primary (5% of 39 patients; P < .0001). Skin-only distant metastasis was associated with lower MCC-specific mortality as compared to metastases in multiple organs/sites (HR 2.7; P = .003), in the liver (HR 2.1; P = .05), or in distant lymph nodes (HR 2.0; P = .045). These data reflect outcomes before PD1-pathway inhibitor availability, which may positively impact survival. In conclusion, primary MCC location is associated with a pattern of distant spread, which may assist in optimizing surveillance. Because it is linked to survival, the site of initial distant metastasis should be considered when assessing prognosis.© 2019 The Authors. Cancer Medicine published by John Wiley & Sons Ltd. Lewis, Christopher W;Qazi, Jamiluddin;Hippe, Daniel S;Lachance, Kristina;Thomas, Hannah;Cook, Maclean M;Juhlin, Ilsa;Singh, Neha;Thuesmunn, Zoe;Takagishi, Seesha R;McEvoy, Aubriana;Doolittle-Amieva, Coley;Bhatia, Shailender;Paulson, Kelly G;O'Malley, Ryan B;Wang, Carolyn L;Nghiem, Paul Merkel cell;carcinoma;dermatology;medical oncology;neoplasm metastasis;neoplasm staging;prognosis;radiology Cancer medicine"
31879976,"Development and validation of a nomogram for predicting overall survival of node-negative ampullary carcinoma. The accuracy of the current staging system for predicting the overall survival (OS) of patients with ampullary carcinoma (AC) is still unsatisfactory, especially in node-negative (N0) patients. We aimed at establishing a nomogram to accurately predict OS in N0 AC.This study enrolled 697 N0 AC patients from the Surveillance, Epidemiology, and End Results database (design cohort [DC], n = 697) and the First Affiliated Hospital of Sun Yat-sen University (validation cohort [VC], n = 112), who underwent surgical resection. The nomogram was established by using prognostic factors determined by univariate and multivariate regression analyses.The nomogram for OS was developed by using four independent prognostic factors, including age, grade, T stage, and a number of examined lymph nodes. The C-index of a nomogram for OS in DC and VC was 0.665 and 0.731, respectively. Calibration curves showed good consistency of the nomogram. The nomogram had a better accuracy in predicting OS compared with conventional staging system (P < .05). On the basis of nomogram-predicted scores, the patients were stratified into groups with different risk. The OS of low-risk patients was significantly longer than high-risk ones (P ≤ .010).The nomogram could be used to predict the OS of N0 AC. It could help guide further treatment in clinical practice.© 2019 Wiley Periodicals, Inc. Huang, Xi-Tai;Huang, Chen-Song;Chen, Wei;Cai, Jian-Peng;Gan, Tian-Tian;Zhao, Ying;Liu, Qi;Liang, Li-Jian;Yin, Xiao-Yu ampullary carcinoma;lymph node;nomogram;prediction;prognosis NA"
31879536,"Early pancreatic cancer in IgG4-related pancreatic mass: A case report. IgG4-related disease can manifest diversely, including autoimmune pancreatitis and IgG4-related cholangiopathy. We are reporting a very unusual cause of pancreatic cancer triggered in a previously unknown IgG4-related disease.A 75-year-old man was diagnosed with a 43 mm × 33 mm pancreatic head tumor after consulting for abdominal pain and jaundice. A pancreaticoduodenectomy was carried out uneventfully, and the histopathology report showed an early stage of acinar-cell pancreatic cancer. The patient reconsulted on the 30th postoperative day with fever, jaundice and asthenia. Magnetic resonance cholangiopancreatography evidenced an extense bile duct stricture. A percutaneous biliary drainage proved to be ineffective, even after exchanging it with larger bore drainage. Reviewing the surgical specimen, features compatible with IgG4-related disease were observed. Consequently, empiric treatment with steroids was initiated achieving excellent results.IgG4-related disease may cause chronic inflammation of the pancreas and can condition pancreatic malignancies.©The Author(s) 2019. Published by Baishideng Publishing Group Inc. All rights reserved. Glinka, Juan;Calderón, Francisco;de Santibañes, Martín;Hyon, Sung Ho;Gadano, Adrián;Mullen, Eduardo;Pol, Melina;Spina, Juan;de Santibañes, Eduardo Autoimmune pancreatitis;Case report;IgG4;IgG4-related disease;Pancreatic adenocarcinoma;Pancreatic cancer World journal of gastrointestinal surgery"
31878338,"Probiotic-Treated Super-Charged NK Cells Efficiently Clear Poorly Differentiated Pancreatic Tumors in Hu-BLT Mice. Abstract:Background and Aims: We have previously demonstrated that the stage of differentiation of tumors has profound effect on the function of NK cells, and that stem-like/poorly differentiated tumors were preferentially targeted by the NK cells. Therefore, in this study we determined the role of super-charged NK cells in immune mobilization, lysis, and differentiation of stem-like/undifferentiated tumors implanted in the pancreas of humanized-BLT (hu-BLT) mice fed with or without AJ2 probiotics. The phenotype, growth rate and metastatic potential of pancreatic tumors differentiated by the NK cells (NK-differentiated) or patient derived differentiated or stem-like/undifferentiated pancreatic tumors were investigated. Methods: Pancreatic tumor implantation was performed in NSG and hu-BLT mice. Stage of differentiation of tumors was determined using our published criteria for well-differentiated tumors exhibiting higher surface expression of MHC- class I, CD54, and PD-L1 (B7H1) and lower expression of CD44 receptors. The inverse was seen for poorly-differentiated tumors. Results: Stem-like/undifferentiated pancreatic tumors grew rapidly and formed large tumors and exhibited lower expression of above-mentioned differentiation antigens in the pancreas of NSG and hu-BLT mice. Unlike stem-like/undifferentiated tumors, NK-differentiated MP2 (MiaPaCa-2) tumors or patient-derived differentiated tumors were not able to grow or grew smaller tumors, and were unable to metastasize in NSG or hu-BLT mice, and they were susceptible to chemotherapeutic drugs. Stem-like/undifferentiated pancreatic tumors implanted in the pancreas of hu-BLT mice and injected with super-charged NK cells formed much smaller tumors, proliferated less, and exhibited differentiated phenotype. When differentiation of stem-like tumors by the NK cells was prevented by the addition of antibodies to IFN-γ and TNF-α, tumors grew rapidly and metastasized, and they remained resistant to chemotherapeutic drugs. Greater numbers of immune cells infiltrated the tumors of NK-injected and AJ2-probiotic bacteria-fed mice. Moreover, increased IFN-γ secretion in the presence of decreased IL-6 was seen in tumors resected and cultured from NK-injected and AJ2 fed mice. Tumor-induced decreases in NK cytotoxicity and IFN-γ secretion were restored/increased within PBMCs, spleen, and bone marrow when mice received NK cells and were fed with AJ2. Conclusion: NK cells prevent growth of pancreatic tumors through lysis and differentiation, thereby curtailing the growth and metastatic potential of stem-like/undifferentiated-tumors. Kaur, Kawaljit;Kozlowska, Anna Karolina;Topchyan, Paytsar;Ko, Meng-Wei;Ohanian, Nick;Chiang, Jessica;Cook, Jessica;Maung, Phyu Ou;Park, So-Hyun;Cacalano, Nicholas;Fang, Changge;Jewett, Anahid IFN-γ;NK cells;cytotoxicity;differentiation;hu-BLT mice;probiotics, stem-like/poorly differentiated pancreatic cancer;super-charged NK cells Cancers"
